days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real
48,16,1,0,1,27.06,31.06,36,19.0012,282
67,13,1,0,2,15.58,19.695,29,26.0027,273
151,6,2,0,2,27.88,31.82,89,6.0032,153
252,22,3,0,1,22.14,25.76,52,8.9981,211
136,14,2,0,1,25.42,29.545,73,31.0009,236
48,10,1,0,1,10.66,13.635,81,7.0015,228
160,20,2,0,1,31.16,35.605,62,7.0015,301
310,9,4,0,2,13.94,16.665,100,8.9981,200
230,11,3,0,2,29.52,34.09,66,6.0032,196
103,13,2,0,1,22.96,26.515,37,15.0013,211
48,18,1,0,1,26.24,31.06,33,22.0028,275
245,8,3,0,1,26.24,30.305,69,11.0014,117
100,10,2,0,2,13.94,15.15,49,22.0028,176
340,12,4,0,2,13.94,16.665,71,12.998,259
288,19,4,0,1,22.14,25.76,52,26.0027,282
0,14,1,0,1,18.04,21.97,54,19.9995,315
227,21,3,0,1,29.52,33.335,54,0,267
184,23,3,1,2,31.98,34.85,43,6.0032,246
309,14,4,0,1,14.76,18.18,40,7.0015,288
320,7,4,0,3,13.94,15.91,61,19.0012,188
62,18,1,0,1,13.12,13.635,33,40.9973,232
77,10,1,0,1,21.32,25,72,8.9981,211
342,11,4,0,2,16.4,20.455,87,19.9995,275
337,10,4,0,1,13.12,16.665,81,8.9981,240
319,10,4,0,1,13.94,16.665,53,12.998,221
133,15,2,0,2,25.42,29.545,73,11.0014,250
346,7,4,0,1,6.56,8.335,80,11.0014,240
71,12,1,0,1,24.6,30.305,60,19.0012,265
182,12,3,0,1,34.44,36.365,32,12.998,280
127,20,2,0,1,21.32,25,77,8.9981,226
65,15,1,0,1,22.14,25.76,37,30.0026,259
135,12,2,0,1,27.06,31.06,54,6.0032,232
106,9,2,0,1,16.4,20.455,43,19.0012,128
73,12,1,0,2,25.42,31.06,50,8.9981,286
14,12,1,0,1,7.38,8.335,40,19.9995,251
182,6,3,0,1,28.7,32.575,58,7.0015,159
5,20,1,0,1,17.22,21.21,41,12.998,228
308,19,4,0,1,13.94,18.18,53,0,253
98,12,2,0,2,14.76,17.425,81,8.9981,225
91,10,2,0,2,14.76,17.425,57,11.0014,180
101,18,2,0,3,18.04,21.97,77,15.0013,275
322,21,4,0,2,15.58,19.695,54,15.0013,251
122,12,2,0,2,27.88,31.82,61,32.9975,238
342,17,4,0,3,14.76,17.425,93,8.9981,278
342,7,4,0,1,9.02,12.88,75,6.0032,219
304,15,4,0,1,20.5,24.24,45,8.9981,238
346,13,4,0,1,14.76,17.425,34,12.998,319
49,13,1,0,1,12.3,15.15,49,11.0014,307
335,9,4,0,2,11.48,13.635,93,11.0014,196
49,11,1,0,2,10.66,11.365,56,22.0028,248
133,9,2,0,2,21.32,25,94,6.0032,130
99,21,2,0,1,18.04,21.97,30,30.0026,255
73,13,1,0,2,27.06,31.06,41,6.0032,323
281,20,4,0,1,22.96,26.515,73,7.0015,246
127,11,2,0,2,24.6,30.305,64,26.0027,244
350,12,4,0,2,16.4,20.455,87,0,253
120,17,2,0,2,19.68,23.485,82,16.9979,248
225,10,3,0,1,28.7,33.335,79,15.0013,211
32,16,1,0,1,18.86,22.725,55,19.0012,278
190,10,3,0,1,31.16,35.605,62,12.998,217
305,15,4,0,1,19.68,23.485,51,11.0014,238
250,7,3,0,3,25.42,27.275,94,7.0015,203
322,19,4,0,2,13.94,16.665,71,8.9981,232
311,21,4,0,1,14.76,16.665,37,26.0027,280
311,20,4,0,1,16.4,20.455,76,0,232
136,6,2,0,1,22.14,25.76,73,23.9994,180
41,12,1,0,2,10.66,12.88,81,11.0014,242
45,17,1,0,1,13.12,15.15,22,15.0013,255
128,14,2,0,2,26.24,31.06,53,16.9979,294
260,21,3,0,2,24.6,27.275,88,12.998,259
345,21,4,0,2,12.3,14.395,52,16.9979,250
133,20,2,0,2,23.78,27.275,88,12.998,242
318,15,4,0,2,22.14,25.76,60,8.9981,242
135,10,2,0,1,27.06,31.06,61,0,219
132,14,2,0,2,21.32,25,87,19.0012,242
219,14,3,0,2,32.8,37.12,52,16.9979,288
308,15,4,0,1,15.58,19.695,40,19.0012,280
341,20,4,0,2,14.76,18.94,100,0,234
352,20,4,0,1,16.4,20.455,40,11.0014,255
92,9,2,0,1,14.76,15.91,50,32.9975,165
309,12,4,0,1,13.12,16.665,45,8.9981,267
127,6,2,0,1,20.5,24.24,77,19.9995,186
183,10,3,0,1,33.62,37.12,43,15.0013,236
187,16,3,0,1,35.26,38.635,39,15.0013,317
61,11,1,0,2,16.4,20.455,87,6.0032,240
131,23,2,0,1,23.78,27.275,56,6.0032,228
107,6,2,0,2,20.5,24.24,39,19.0012,155
158,20,2,0,1,32.8,39.395,63,8.9981,330
136,23,2,0,1,22.14,25.76,49,8.9981,219
197,22,3,0,1,32.8,37.88,55,15.0013,296
275,21,4,0,2,27.06,31.06,74,0,263
194,6,3,0,1,24.6,30.305,60,15.0013,153
224,8,3,0,2,28.7,32.575,65,11.0014,146
74,9,1,0,2,13.12,16.665,93,8.9981,180
191,14,3,0,1,32.8,35.605,41,15.0013,292
222,12,3,0,1,31.98,34.09,31,16.9979,238
218,13,3,0,1,36.9,42.425,42,19.9995,373
12,9,1,0,1,9.02,9.85,47,26.0027,234
66,12,1,0,2,22.96,26.515,60,30.0026,271
162,9,2,0,1,29.52,34.09,66,0,209
345,16,4,0,2,13.12,16.665,57,6.0032,263
103,16,2,0,1,24.6,30.305,26,7.0015,255
3,9,1,0,1,1.64,3.03,45,8.9981,200
129,10,2,0,1,20.5,24.24,51,27.9993,180
305,20,4,0,1,16.4,20.455,66,8.9981,234
219,22,3,0,1,29.52,34.85,74,7.0015,286
49,14,1,0,2,13.12,15.91,45,12.998,284
73,9,1,0,2,12.3,16.665,70,0,182
37,21,1,0,1,13.94,17.425,61,7.0015,240
124,21,2,0,1,20.5,24.24,36,12.998,232
308,12,4,0,1,14.76,16.665,43,22.0028,263
351,15,4,0,1,18.86,22.725,44,32.9975,294
188,17,3,0,1,31.98,37.12,59,0,321
322,18,4,0,1,15.58,19.695,46,8.9981,257
344,13,4,0,1,12.3,16.665,31,0,315
220,10,3,0,1,32.8,37.88,55,15.0013,232
98,14,2,0,2,14.76,17.425,81,8.9981,263
186,21,3,0,1,28.7,33.335,79,12.998,294
274,15,4,0,3,25.42,28.79,83,8.9981,261
164,11,2,0,1,26.24,31.06,41,19.0012,173
74,10,1,0,2,16.4,20.455,87,6.0032,207
307,15,4,0,1,18.86,22.725,44,26.0027,286
320,19,4,0,1,12.3,14.395,45,15.0013,265
258,22,3,0,1,19.68,23.485,67,6.0032,219
128,13,2,0,1,25.42,31.06,38,19.0012,226
315,18,4,0,1,17.22,21.21,58,12.998,253
91,10,2,0,1,16.4,20.455,50,35.0008,226
129,21,2,0,1,22.14,25.76,52,0,253
212,6,3,0,1,26.24,29.545,78,8.9981,207
311,13,4,0,1,22.14,25.76,49,11.0014,248
319,20,4,0,1,14.76,16.665,46,16.9979,275
184,8,3,1,1,28.7,32.575,61,7.0015,188
334,9,4,0,2,10.66,12.12,93,16.9979,217
312,10,4,0,1,14.76,16.665,50,22.0028,221
311,21,4,0,1,16.4,20.455,76,0,234
155,6,2,0,1,19.68,23.485,82,16.9979,205
254,10,3,0,1,27.88,31.82,62,11.0014,159
13,14,1,0,1,9.84,10.605,41,19.9995,278
73,17,1,0,2,14.76,17.425,62,12.998,267
41,13,1,0,2,10.66,12.12,81,19.0012,282
350,20,4,0,2,17.22,21.21,94,16.9979,251
90,16,2,0,1,13.94,15.15,46,27.9993,217
220,13,3,0,1,35.26,39.395,41,7.0015,332
128,14,2,0,1,25.42,31.06,41,15.0013,215
125,8,2,0,2,20.5,24.24,88,8.9981,140
121,22,2,0,1,20.5,24.24,82,15.0013,226
37,17,1,0,2,13.12,15.91,70,11.0014,265
345,7,4,0,1,5.74,7.575,86,8.9981,253
163,10,2,0,1,26.24,31.06,41,22.0028,148
93,14,2,0,2,25.42,31.06,46,12.998,307
212,14,3,0,1,33.62,37.88,46,11.0014,313
103,22,2,0,2,22.14,25.76,52,11.0014,263
348,20,4,0,2,14.76,17.425,57,12.998,250
220,15,3,0,1,36.08,38.635,32,15.0013,319
183,13,3,0,1,36.9,38.635,25,8.9981,334
278,23,4,0,1,18.04,21.97,62,8.9981,230
349,16,4,0,2,13.12,15.15,45,15.0013,273
310,13,4,0,1,22.14,25.76,49,6.0032,240
344,15,4,0,1,12.3,16.665,26,0,315
259,20,3,0,1,21.32,25,68,8.9981,228
103,21,2,0,2,22.96,26.515,43,8.9981,271
243,8,3,0,2,31.16,35.605,58,16.9979,188
166,20,2,0,1,25.42,28.79,83,22.0028,253
181,16,3,0,1,37.72,41.665,33,19.9995,363
98,6,2,0,1,17.22,21.21,26,15.0013,134
243,20,3,0,3,31.16,36.365,67,16.9979,259
224,14,3,0,1,30.34,34.85,70,16.9979,309
121,14,2,0,1,25.42,30.305,69,6.0032,292
103,20,2,0,1,20.5,24.24,51,12.998,221
71,13,1,0,1,24.6,30.305,60,26.0027,282
194,23,3,0,2,27.88,31.82,83,6.0032,265
287,20,4,0,1,20.5,24.24,48,8.9981,230
257,18,3,0,3,19.68,23.485,67,40.9973,292
228,21,3,0,1,29.52,34.09,62,15.0013,282
215,21,3,0,2,28.7,33.335,74,12.998,263
186,16,3,0,1,31.16,36.365,70,16.9979,325
102,8,2,0,3,15.58,19.695,94,12.998,188
15,15,1,1,1,10.66,10.605,44,30.0026,250
169,20,2,0,1,28.7,32.575,70,12.998,284
0,15,1,0,1,18.86,22.725,51,19.9995,313
128,10,2,0,1,22.96,26.515,52,12.998,148
76,19,1,0,1,27.06,31.06,44,8.9981,242
45,21,1,0,1,13.94,16.665,53,11.0014,228
345,13,4,0,2,13.94,18.18,42,0,286
199,6,3,0,2,29.52,34.85,74,7.0015,159
223,10,3,0,1,30.34,32.575,33,7.0015,159
254,11,3,0,1,28.7,32.575,58,12.998,194
120,7,2,0,2,20.5,24.24,94,16.9979,192
286,20,4,0,1,21.32,25,42,12.998,248
73,22,1,0,1,21.32,25,68,8.9981,223
275,20,4,0,3,16.4,20.455,82,0,255
11,21,1,0,1,18.04,21.97,67,8.9981,226
162,18,2,0,1,28.7,33.335,74,11.0014,307
317,20,4,0,1,24.6,31.06,53,23.9994,290
258,21,3,0,1,24.6,31.06,56,7.0015,244
96,20,2,0,1,20.5,24.24,20,15.0013,259
291,22,4,0,1,20.5,24.24,77,6.0032,242
217,14,3,0,1,33.62,37.88,46,0,338
347,12,4,0,1,14.76,17.425,50,12.998,290
318,15,4,0,2,15.58,19.695,58,11.0014,267
344,13,4,0,2,15.58,19.695,50,15.0013,301
278,21,4,0,1,18.86,22.725,88,6.0032,248
222,21,3,0,1,28.7,32.575,48,6.0032,257
291,10,4,0,2,23.78,27.275,88,12.998,250
307,19,4,0,1,14.76,16.665,43,16.9979,275
317,12,4,0,1,13.94,16.665,46,0,259
14,16,1,0,1,9.02,10.605,29,19.9995,253
314,15,4,1,1,14.76,16.665,37,27.9993,275
69,20,1,0,1,18.04,21.97,47,15.0013,223
312,12,4,0,1,18.04,21.97,41,22.0028,280
230,13,3,0,2,31.16,35.605,62,12.998,284
154,22,2,0,1,22.96,26.515,52,19.0012,221
130,23,2,0,1,22.14,25.76,37,12.998,232
289,15,4,0,1,22.96,26.515,60,16.9979,259
153,23,2,0,1,23.78,27.275,46,7.0015,223
34,11,1,0,1,12.3,16.665,70,0,294
225,14,3,0,1,33.62,37.12,41,15.0013,305
132,10,2,0,2,21.32,25,83,8.9981,159
285,21,4,0,1,16.4,20.455,58,12.998,253
261,21,3,0,2,22.96,26.515,68,11.0014,251
277,12,4,0,1,25.42,31.06,43,22.0028,236
345,15,4,0,2,13.94,17.425,46,7.0015,276
343,15,4,0,2,20.5,24.24,87,11.0014,286
322,10,4,0,1,13.12,15.15,45,16.9979,223
311,12,4,0,1,21.32,25,52,8.9981,225
316,17,4,0,1,21.32,25,27,22.0028,280
313,20,4,0,1,18.04,21.97,54,0,244
317,21,4,0,1,12.3,16.665,56,0,263
134,11,2,0,1,26.24,29.545,78,12.998,251
290,12,4,0,2,25.42,31.06,43,6.0032,225
100,9,2,0,2,22.96,26.515,83,19.0012,192
304,22,4,0,1,14.76,17.425,57,11.0014,251
154,22,2,0,1,26.24,31.06,57,15.0013,242
99,10,2,0,2,16.4,20.455,87,0,178
162,14,2,0,1,33.62,39.395,56,16.9979,363
181,12,3,0,1,32.8,34.85,26,0,286
247,12,3,0,1,31.98,38.635,70,7.0015,288
220,11,3,0,1,34.44,37.88,44,0,288
255,6,3,0,1,20.5,24.24,82,0,217
321,9,4,0,1,13.12,15.15,70,16.9979,226
279,10,4,0,1,21.32,25,68,6.0032,201
181,9,3,0,1,33.62,39.395,56,0,246
261,12,3,0,2,23.78,27.275,60,6.0032,213
247,11,3,0,2,31.98,37.12,62,11.0014,246
73,18,1,0,2,14.76,16.665,62,19.9995,273
181,8,3,0,1,31.98,37.12,62,7.0015,169
75,22,1,0,1,22.14,25.76,68,0,263
305,11,4,0,1,17.22,21.21,41,27.9993,246
309,20,4,0,1,12.3,14.395,61,15.0013,276
91,17,2,0,1,15.58,19.695,54,23.9994,234
91,18,2,0,1,15.58,19.695,54,12.998,230
13,15,1,0,1,9.84,10.605,38,19.9995,273
277,21,4,0,1,20.5,24.24,82,7.0015,253
213,16,3,0,1,36.9,38.635,25,19.0012,325
159,22,2,0,1,28.7,32.575,58,11.0014,265
339,21,4,0,2,9.84,12.12,60,8.9981,240
161,21,2,0,1,27.06,31.06,74,15.0013,273
122,21,2,0,2,26.24,31.06,61,30.0026,275
314,18,4,1,1,13.94,15.91,39,16.9979,267
284,9,4,0,2,22.14,25.76,88,30.0026,221
345,12,4,0,2,13.94,18.18,42,0,251
254,15,3,0,1,30.34,33.335,48,6.0032,265
273,16,4,0,2,16.4,20.455,76,19.9995,273
275,23,4,0,2,27.06,30.305,78,0,273
186,13,3,0,1,36.9,39.395,27,7.0015,344
189,21,3,0,1,30.34,34.09,58,11.0014,290
260,9,3,0,1,19.68,23.485,67,16.9979,165
251,22,3,0,1,23.78,27.275,49,16.9979,240
342,13,4,0,2,15.58,19.695,87,19.0012,332
167,20,2,0,1,26.24,29.545,78,7.0015,284
155,10,2,0,2,21.32,25,63,19.9995,201
313,19,4,0,2,14.76,17.425,71,15.0013,261
290,21,4,0,2,22.14,25.76,68,8.9981,257
311,20,4,0,1,15.58,19.695,29,31.0009,294
278,22,4,0,1,18.04,21.97,62,8.9981,236
290,15,4,0,1,25.42,31.06,50,12.998,255
18,9,1,0,1,4.92,9.85,54,0,230
309,18,4,0,1,17.22,21.21,71,7.0015,236
334,20,4,0,1,13.12,17.425,81,0,250
76,21,1,0,1,21.32,25,72,6.0032,226
273,22,4,0,3,22.14,25.76,77,6.0032,259
226,22,3,0,1,28.7,32.575,61,11.0014,278
63,16,1,0,1,12.3,13.635,45,19.9995,257
342,16,4,0,3,14.76,17.425,93,11.0014,301
62,17,1,0,2,14.76,16.665,50,16.9979,276
63,20,1,0,1,10.66,11.365,37,31.0009,228
315,7,4,1,1,16.4,20.455,87,0,294
311,9,4,0,1,14.76,18.94,87,0,215
15,13,1,1,2,9.84,9.85,41,27.9993,284
32,20,1,0,1,14.76,15.91,46,35.0008,261
305,14,4,0,2,16.4,20.455,40,32.9975,309
311,15,4,0,1,23.78,27.275,46,7.0015,240
197,8,3,0,1,27.88,31.82,65,15.0013,144
135,16,2,0,3,24.6,28.79,78,16.9979,276
258,15,3,0,2,22.14,25.76,45,15.0013,253
137,20,2,0,3,22.96,26.515,88,8.9981,265
339,9,4,0,2,18.86,22.725,94,15.0013,228
126,14,2,0,2,25.42,31.06,50,23.9994,288
137,9,2,0,3,22.96,26.515,83,16.9979,226
220,21,3,0,1,31.98,34.85,46,16.9979,282
223,21,3,0,1,29.52,33.335,51,6.0032,273
228,22,3,0,3,27.06,12.12,83,12.998,263
132,20,2,0,2,27.06,31.06,50,19.0012,280
314,20,4,0,1,18.04,21.97,62,11.0014,251
247,19,3,1,3,27.06,29.545,94,7.0015,240
187,19,3,0,1,37.72,41.665,33,8.9981,338
306,8,4,0,2,13.94,15.15,46,19.9995,165
187,20,3,0,1,36.9,40.91,37,11.0014,326
218,6,3,0,2,28.7,33.335,79,12.998,201
276,11,4,0,2,28.7,32.575,70,7.0015,242
34,10,1,0,1,9.84,12.88,87,7.0015,248
167,10,2,0,1,28.7,32.575,58,12.998,198
343,12,4,0,1,13.12,14.395,45,27.9993,300
167,12,2,0,1,28.7,32.575,65,16.9979,265
222,11,3,0,1,31.16,33.335,35,16.9979,215
343,16,4,0,1,13.12,14.395,31,26.0027,288
279,20,4,0,1,22.14,25.76,49,0,248
291,21,4,0,1,20.5,24.24,77,0,257
93,15,2,0,2,26.24,31.06,44,19.0012,317
280,20,4,0,1,21.32,25,77,7.0015,253
348,9,4,0,1,10.66,13.635,75,7.0015,242
229,16,3,0,1,32.8,36.365,46,23.9994,296
256,22,3,0,1,25.42,28.79,83,12.998,280
152,6,2,0,1,27.06,31.06,39,8.9981,136
222,10,3,0,1,30.34,32.575,37,16.9979,161
166,23,2,0,1,24.6,31.06,53,19.9995,234
193,21,3,0,1,28.7,33.335,79,7.0015,301
288,22,4,0,1,16.4,20.455,71,6.0032,232
258,13,3,0,2,22.14,25.76,42,0,275
157,23,2,0,1,22.96,26.515,52,8.9981,228
6,8,1,0,1,8.2,9.85,51,16.9979,228
249,9,3,0,3,24.6,27.275,88,8.9981,217
90,8,2,0,2,14.76,18.18,76,6.0032,150
74,18,1,0,2,18.04,21.97,54,15.0013,286
246,6,3,0,2,27.88,31.82,89,7.0015,196
45,16,1,0,1,17.22,21.21,38,12.998,280
163,11,2,0,1,27.06,31.06,41,19.9995,188
163,6,2,0,1,24.6,28.03,83,15.0013,215
166,7,2,0,3,22.96,26.515,78,11.0014,211
166,12,2,0,1,29.52,33.335,54,26.0027,228
152,14,2,0,1,31.98,33.335,24,22.0028,238
230,8,3,0,2,26.24,30.305,69,7.0015,151
64,20,1,0,1,13.12,15.91,49,12.998,236
278,14,4,0,1,23.78,27.275,43,6.0032,248
257,19,3,0,1,18.86,22.725,67,31.0009,280
69,10,1,0,1,13.12,15.15,49,19.0012,240
72,13,1,0,1,27.06,31.06,27,15.0013,305
62,11,1,0,1,13.12,14.395,45,26.0027,278
285,22,4,0,1,16.4,20.455,62,0,240
164,15,2,0,1,26.24,31.06,47,11.0014,230
219,6,3,0,2,28.7,33.335,84,11.0014,196
289,22,4,0,1,18.86,22.725,88,16.9979,267
120,16,2,0,2,20.5,24.24,72,12.998,265
68,10,1,0,1,10.66,11.365,35,27.9993,244
321,19,4,0,1,14.76,17.425,66,11.0014,259
12,19,1,0,1,10.66,12.12,38,19.0012,253
273,10,4,0,1,22.14,25.76,56,0,205
169,10,2,0,1,26.24,30.305,73,6.0032,207
181,22,3,0,1,28.7,31.82,42,0,275
152,15,2,0,1,32.8,34.09,21,26.0027,242
59,17,1,0,1,13.94,17.425,34,6.0032,290
186,11,3,0,1,34.44,36.365,32,6.0032,261
305,10,4,0,1,15.58,19.695,46,19.9995,226
164,12,2,0,1,26.24,31.06,41,23.9994,192
138,10,2,0,2,22.14,25.76,83,0,159
187,14,3,0,2,39.36,43.18,30,8.9981,359
130,10,2,0,1,22.14,25.76,68,6.0032,182
132,15,2,0,2,21.32,25,88,11.0014,250
248,7,3,0,2,22.14,25.76,83,23.9994,194
339,15,4,0,1,13.12,17.425,39,0,317
103,8,2,0,1,14.76,17.425,71,8.9981,182
336,18,4,0,1,13.94,16.665,53,8.9981,273
334,19,4,0,1,13.94,17.425,46,7.0015,276
337,11,4,0,1,13.94,16.665,81,11.0014,278
213,21,3,0,1,32.8,37.12,52,15.0013,305
339,19,4,0,3,18.86,22.725,100,19.9995,284
18,7,1,0,1,4.92,8.335,54,6.0032,223
151,10,2,0,2,27.06,30.305,78,19.0012,230
221,21,3,0,1,31.16,33.335,33,7.0015,261
100,7,2,0,2,20.5,24.24,88,15.0013,200
107,7,2,0,1,18.86,22.725,63,0,190
250,19,3,0,3,23.78,27.275,88,7.0015,267
47,17,1,0,2,23.78,27.275,32,19.9995,323
281,9,4,0,1,20.5,24.24,77,0,211
133,17,2,0,3,22.96,26.515,88,16.9979,280
218,9,3,0,1,31.16,37.12,75,7.0015,211
252,21,3,0,1,26.24,29.545,78,6.0032,282
151,17,2,0,3,28.7,32.575,70,16.9979,278
215,9,3,0,1,29.52,34.85,74,22.0028,213
77,12,1,0,1,18.86,22.725,33,27.9993,286
256,21,3,0,2,27.06,31.06,65,15.0013,265
322,11,4,0,1,14.76,18.94,40,0,257
249,23,3,0,1,27.06,29.545,89,16.9979,300
304,15,4,0,2,16.4,20.455,54,11.0014,263
312,21,4,0,1,13.94,18.18,76,0,250
346,12,4,0,1,14.76,16.665,40,16.9979,300
341,19,4,0,1,10.66,13.635,56,7.0015,280
11,9,1,0,1,13.12,16.665,81,7.0015,251
283,23,4,0,1,17.22,21.21,58,6.0032,236
182,21,3,0,1,30.34,33.335,48,12.998,282
105,10,2,1,1,25.42,30.305,69,16.9979,259
123,14,2,0,2,27.06,31.06,74,19.0012,294
317,15,4,0,1,14.76,16.665,43,19.0012,307
249,19,3,0,2,26.24,28.79,89,0,278
213,15,3,0,1,31.98,37.12,62,31.0009,319
282,9,4,1,1,22.14,25.76,77,0,253
351,13,4,0,1,20.5,24.24,42,19.0012,332
218,13,3,0,2,32.8,37.12,52,12.998,303
125,20,2,0,1,21.32,25,48,7.0015,242
312,11,4,0,1,16.4,20.455,47,19.9995,275
181,21,3,0,1,28.7,31.82,45,12.998,269
216,14,3,0,2,31.98,35.605,52,16.9979,296
288,21,4,0,1,18.86,22.725,63,0,246
252,6,3,0,1,20.5,24.24,72,8.9981,201
192,9,3,0,1,31.98,36.365,55,32.9975,201
306,9,4,0,2,14.76,17.425,81,12.998,188
225,19,3,0,1,29.52,34.85,74,15.0013,309
163,10,2,0,2,26.24,30.305,65,27.9993,225
188,20,3,0,1,27.06,30.305,83,11.0014,301
128,13,2,0,2,26.24,31.06,53,16.9979,315
195,22,3,0,1,27.06,31.06,57,15.0013,275
274,22,4,0,2,25.42,27.275,94,7.0015,292
290,13,4,0,2,26.24,31.06,38,12.998,271
126,8,2,0,1,21.32,25,52,12.998,140
41,14,1,0,2,10.66,12.12,81,16.9979,290
291,8,4,0,3,22.14,25.76,70,32.9975,232
91,16,2,0,1,15.58,19.695,62,22.0028,246
311,10,4,0,1,13.12,15.15,31,22.0028,186
347,20,4,0,1,13.12,16.665,61,8.9981,271
275,11,4,0,1,27.06,30.305,78,11.0014,257
194,8,3,0,1,25.42,29.545,78,19.0012,176
222,13,3,0,1,31.16,33.335,31,15.0013,269
102,19,2,0,1,18.04,21.97,62,16.9979,226
97,20,2,0,1,22.96,26.515,28,27.9993,261
3,8,1,0,1,5.74,7.575,69,11.0014,200
36,20,1,0,1,13.94,16.665,46,11.0014,250
338,20,4,0,2,18.86,22.725,82,7.0015,257
282,20,4,1,1,24.6,29.545,73,0,286
70,17,1,0,1,18.86,22.725,44,22.0028,263
308,20,4,0,1,13.12,15.15,49,16.9979,288
120,12,2,0,2,28.7,32.575,58,15.0013,290
212,13,3,0,1,32.8,37.12,52,11.0014,330
230,10,3,0,1,29.52,34.09,62,6.0032,194
46,20,1,0,2,13.12,16.665,87,8.9981,267
227,23,3,0,1,28.7,32.575,54,7.0015,276
313,22,4,0,1,15.58,19.695,71,6.0032,244
123,22,2,0,1,24.6,28.03,83,8.9981,284
122,22,2,0,1,25.42,29.545,78,0,298
273,21,4,0,2,22.14,25.76,73,8.9981,269
134,13,2,0,3,26.24,30.305,73,12.998,290
35,12,1,0,2,10.66,12.88,65,12.998,267
127,21,2,0,2,26.24,30.305,65,19.0012,275
199,10,3,0,1,31.16,35.605,58,12.998,225
243,13,3,0,2,29.52,33.335,48,6.0032,271
96,7,2,0,2,13.94,16.665,76,11.0014,182
287,11,4,0,2,24.6,29.545,73,26.0027,288
220,12,3,0,1,34.44,37.88,44,7.0015,300
319,14,4,0,1,17.22,21.21,35,7.0015,300
342,16,4,0,1,14.76,17.425,62,8.9981,298
277,13,4,0,1,26.24,31.06,41,15.0013,271
192,23,3,0,2,28.7,32.575,51,15.0013,263
12,16,1,0,1,11.48,12.12,30,31.0009,280
188,15,3,0,3,37.72,44.695,42,19.0012,348
311,12,4,0,1,16.4,20.455,24,32.9975,255
127,19,2,0,1,22.96,26.515,64,0,290
191,22,3,0,1,29.52,33.335,58,16.9979,294
285,8,4,0,3,22.14,25.76,100,6.0032,232
248,9,3,0,2,22.14,25.76,81,27.9993,209
151,14,2,0,3,29.52,34.09,66,19.0012,305
315,10,4,0,1,13.94,15.91,61,19.0012,253
283,20,4,0,2,23.78,27.275,83,15.0013,286
43,7,1,0,1,4.1,5.305,54,12.998,211
346,20,4,0,1,12.3,16.665,45,0,290
126,21,2,0,1,22.14,25.76,49,15.0013,234
349,19,4,0,2,13.12,15.15,45,15.0013,263
98,11,2,0,1,21.32,25,27,27.9993,248
286,15,4,0,1,25.42,31.06,43,19.0012,280
243,10,3,0,1,27.88,31.82,61,8.9981,167
278,13,4,0,1,22.96,26.515,46,6.0032,242
308,11,4,0,1,14.76,18.18,46,7.0015,261
18,19,1,0,2,10.66,11.365,48,19.9995,280
189,14,3,0,2,30.34,34.09,55,16.9979,292
219,16,3,0,1,35.26,38.635,39,19.0012,332
247,6,3,0,1,28.7,33.335,79,19.0012,230
216,10,3,0,1,30.34,34.09,55,8.9981,192
352,20,4,0,1,14.76,17.425,57,15.0013,288
246,12,3,0,1,31.16,36.365,70,19.0012,307
48,19,1,0,1,18.04,21.97,44,11.0014,238
322,17,4,0,1,16.4,20.455,40,12.998,280
76,9,1,0,1,18.86,22.725,63,15.0013,232
276,9,4,0,1,18.86,22.725,67,16.9979,211
99,15,2,0,1,22.96,26.515,21,19.9995,255
77,18,1,0,1,18.86,22.725,31,22.0028,267
187,9,3,0,1,30.34,34.85,70,11.0014,205
224,19,3,0,2,27.88,31.82,79,19.0012,288
77,14,1,0,2,26.24,31.06,57,12.998,309
307,18,4,0,1,14.76,17.425,43,15.0013,284
168,14,2,0,2,23.78,27.275,68,12.998,271
132,13,2,0,2,21.32,25,88,26.0027,276
215,8,3,0,1,30.34,36.365,72,12.998,207
90,20,2,0,2,20.5,24.24,59,15.0013,282
71,14,1,0,1,18.86,22.725,41,19.9995,298
253,20,3,0,1,25.42,29.545,73,7.0015,278
154,8,2,0,1,24.6,31.06,46,6.0032,151
67,15,1,0,1,18.86,22.725,24,16.9979,288
194,21,3,0,1,28.7,33.335,84,15.0013,321
217,15,3,0,1,33.62,37.88,46,8.9981,325
183,9,3,0,1,28.7,33.335,74,16.9979,207
310,20,4,0,1,16.4,20.455,71,0,255
220,16,3,0,1,35.26,38.635,39,19.9995,334
136,15,2,0,1,25.42,30.305,69,30.0026,261
189,13,3,0,2,31.16,34.85,55,16.9979,305
286,19,4,0,1,22.14,25.76,39,22.0028,298
193,23,3,0,2,29.52,32.575,45,8.9981,265
164,22,2,0,1,23.78,27.275,60,15.0013,240
45,9,1,0,1,13.12,15.15,61,22.0028,251
134,12,2,0,1,26.24,30.305,73,12.998,286
199,15,3,0,1,34.44,38.635,47,6.0032,342
230,12,3,0,2,30.34,34.09,62,6.0032,246
199,20,3,0,1,30.34,36.365,74,6.0032,328
8,9,1,0,2,9.02,13.635,64,0,219
244,11,3,0,2,27.06,31.06,74,7.0015,221
66,21,1,0,1,24.6,31.06,43,26.0027,282
275,22,4,0,1,27.06,31.06,74,0,294
291,19,4,0,1,22.14,25.76,88,11.0014,284
6,19,1,0,1,21.32,25,42,7.0015,265
